1639786385286,22.93
1639786387625,22.94
1639786387731,22.94
1639786388700,22.95
1639786388905,22.96
1639786389509,22.97
1639786389896,22.97
1639786390106,22.96
1639786390209,22.95
1639786390434,22.95
1639786390872,22.94
1639786390982,22.94
1639786394208,22.95
1639786396388,22.96
1639786398392,22.96
1639786399854,22.96
1639786399971,22.96
1639786417360,22.98
1639786422214,22.99
1639786426799,23.01
1639786433667,23.01
1639786433778,23.01
1639786435592,23
1639786436071,23
1639786439870,23.01
1639786443402,23.01
1639786443855,23.02
1639786452886,23.01
1639786454414,23
1639786455381,22.99
1639786457929,22.98
1639786461940,22.98
1639786464929,22.99
1639786466085,22.99
1639786474510,22.99
1639786474995,22.99
1639786481070,22.99
1639786486580,22.99
1639786501518,22.99
1639786502779,23
1639786504607,23.01
1639786504714,23.01
1639786504846,23.01
1639786511837,23.01
1639786512190,23
1639786513790,23
1639786515772,23.01
1639786516153,23.01
1639786516289,23.01
1639786517963,23.02
1639786521112,23.03
1639786521644,23.04
1639786521897,23.04
1639786524193,23.05
1639786525398,23.06
1639786526341,23.07
1639786532194,23.07
1639786532295,23.07
1639786537461,23.06
1639786538445,23.07
1639786543354,23.09
1639786543895,23.08
1639786544011,23.08
1639786548330,23.08
1639786549245,23.08
1639786551110,23.07
1639786551254,23.07
1639786560134,23.07
1639786564495,23.09
1639786564995,23.09
1639786565383,23.09
1639786566732,23.07
1639786570165,23.07
1639786571456,23.07
1639786571608,23.08
1639786571974,23.09
1639786575265,23.1
1639786579503,23.11
1639786582310,23.12
1639786583441,23.13
1639786590354,23.13
1639786595262,23.13
1639786597816,23.12
1639786597929,23.12
1639786619335,23.13
1639786620553,23.12
1639786622257,23.11
1639786630064,23.1
1639786630182,23.1
1639786630804,23.1
1639786631156,23.09
1639786631262,23.09
1639786631410,23.09
1639786633208,23.09
1639786633316,23.09
1639786640911,23.1
1639786641022,23.1
1639786648487,23.09
1639786651718,23.1
1639786655223,23.11
1639786666013,23.12
1639786666124,23.12
1639786671644,23.14
1639786677012,23.15
1639786677648,23.15
1639786683112,23.15
1639786684318,23.15
1639786686444,23.15
1639786686989,23.16
1639786695867,23.17
1639786702656,23.17
1639786706633,23.17
1639786707377,23.18
1639786709261,23.19
1639786709372,23.19
1639786710315,23.18
1639786713626,23.18
1639786715996,23.18
1639786726204,23.18
1639786726770,23.18
1639786740195,23.18
1639786746831,23.18
1639786748119,23.18
1639786757118,23.18
1639786762876,23.16
1639786764386,23.15
1639786768482,23.14
1639786771644,23.13
1639786772706,23.11
1639786774287,23.11
1639786777530,23.1
1639786781798,23.1
1639786781904,23.1
1639786782024,23.11
1639786783411,23.11
1639786783843,23.11
1639786798574,23.09
1639786800228,23.1
1639786806998,23.09
1639786811698,23.1
1639786812250,23.1
1639786833024,23.11
1639786844911,23.12
1639786849483,23.14
1639786856904,23.14
1639786861140,23.14
1639786870676,23.14
1639786877948,23.13
1639786902834,23.12
1639786920088,23.1
1639786920244,23.1
1639786922375,23.1
1639786935375,23.09
1639786944096,23.1
1639786944782,23.11
1639786951044,23.09
1639786951185,23.1
1639786959763,23.12
1639786978824,23.11
1639786983635,23.11
1639786996523,23.11
1639786997110,23.12
1639786998719,23.11
1639787000296,23.11
1639787000418,23.11
1639787000673,23.11
1639787008841,23.12
1639787024306,23.11
1639787038203,23.07
1639787043109,23.07
1639787049563,23.06
1639787049687,23.06
1639787049942,23.06
1639787050164,23.06
1639787050390,23.06
1639787052691,23.06
1639787054585,23.05
1639787055594,23.04
1639787057280,23.03
1639787061712,23.03
1639787073071,23.06
1639787080084,23.08
1639787080236,23.08
1639787094473,23.06
1639787100985,23.06
1639787102852,23.05
1639787102979,23.05
1639787103631,23.05
1639787104366,23.04
1639787113245,23.03
1639787113372,23.02
1639787113483,23.02
1639787123061,23.02
1639787133750,23.03
1639787133901,23.03
1639787136801,23.04
1639787153526,23.03
1639787156673,23.02
1639787158726,23.02
1639787158847,23.02
1639787163398,23.02
1639787163842,23.01
1639787167690,22.99
1639787172603,23
1639787181278,23.01
1639787187270,23.03
1639787194622,23.04
1639787195808,23.04
1639787206555,23.03
1639787209239,23.01
1639787214951,23.02
1639787218338,23.02
1639787223088,23.02
1639787232804,23.01
1639787241918,23.02
1639787246378,23.04
1639787247215,23.05
1639787247369,23.05
1639787248299,23.05
1639787248806,23.05
1639787249061,23.06
1639787251440,23.08
1639787251669,23.09
1639787252398,23.07
1639787254183,23.07
1639787254429,23.08
1639787265238,23.07
1639787265351,23.07
1639787273056,23.06
1639787274325,23.07
1639787283598,23.07
1639787287285,23.05
1639787289414,23.05
1639787303413,23.04
1639787312075,23.03
1639787315475,23.02
1639787315583,23.02
1639787318693,23.02
1639787323950,23
1639787324991,22.98
1639787329700,22.97
1639787331459,22.97
1639787333386,22.98
1639787333619,22.99
1639787334904,22.96
1639787335015,22.96
1639787335741,22.96
1639787336114,22.97
1639787336216,22.98
1639787338148,22.97
1639787338625,22.95
1639787342503,22.96
1639787342613,22.97
1639787345979,22.96
1639787355184,22.96
1639787360231,22.97
1639787361276,22.96
1639787363174,22.96
1639787372680,22.97
1639787377456,22.98
1639787384174,22.99
1639787384327,22.99
1639787386386,22.99
1639787387822,22.98
1639787390161,22.99
1639787394536,23
1639787402877,22.99
1639787403983,23
1639787404359,23.01
1639787404484,23.01
1639787405957,23.03
1639787406203,23.03
1639787406327,23.03
1639787406451,23.03
1639787406810,23.03
1639787407094,23.03
1639787407201,23.03
1639787407823,23.02
1639787409055,23.02
1639787409699,23.03
1639787416225,23.04
1639787421083,23.03
1639787429600,23.03
1639787429949,23.03
1639787449265,23.05
1639787452618,23.06
1639787461561,23.07
1639787462637,23.07
1639787463431,23.07
1639787484275,23.1
1639787487440,23.11
1639787487964,23.11
1639787488850,23.11
1639787489262,23.1
1639787489412,23.1
1639787499479,23.09
1639787499607,23.09
1639787523116,23.09
1639787532711,23.09
1639787583603,23.09
1639787586081,23.12
1639787591430,23.12
1639787591559,23.12
1639787601716,23.11
1639787601831,23.11
1639787602787,23.1
1639787603326,23.09
1639787603806,23.09
1639787603806,23.09
1639787608399,23.09
1639787608537,23.09
1639787611034,23.1
1639787611246,23.1
1639787613659,23.08
1639787615403,23.07
1639787621891,23.07
1639787633102,23.1
1639787633451,23.09
1639787641858,23.1
1639787642089,23.1
1639787642311,23.1
1639787643012,23.1
1639787644118,23.1
1639787650006,23.1
1639787650226,23.1
1639787650822,23.09
1639787655666,23.08
1639787657622,23.06
1639787660467,23.05
1639787660591,23.05
1639787661089,23.04
1639787663249,23.03
1639787665274,23.02
1639787665488,23.01
1639787665846,23
1639787665955,23
1639787668256,22.99
1639787673694,23
1639787675981,23
1639787677593,22.99
1639787678803,22.99
1639787681690,22.98
1639787681956,22.97
1639787682435,22.97
1639787682548,22.97
1639787688638,22.96
1639787689103,22.96
1639787689686,22.97
1639787703233,22.97
1639787703555,22.99
1639787707128,23
1639787709566,23
1639787717064,22.99
1639787718317,23
1639787719193,23.01
1639787720632,23.01
1639787723085,23
1639787724084,22.99
1639787725296,22.98
1639787725415,22.98
1639787727864,22.98
1639787727968,22.99
1639787728329,23
1639787742221,23.01
1639787743390,23.01
1639787744626,23.02
1639787748738,23.03
1639787753736,23.04
1639787759955,23.05
1639787760066,23.05
1639787760188,23.05
1639787760653,23.05
1639787763840,23.05
1639787766027,23.06
1639787766688,23.07
1639787769055,23.08
1639787769598,23.1
1639787769708,23.1
1639787770043,23.11
1639787770172,23.11
1639787771343,23.13
1639787771461,23.13
1639787772163,23.13
1639787773502,23.13
1639787774039,23.14
1639787774145,23.14
1639787774778,23.15
1639787776043,23.16
1639787777198,23.17
1639787777824,23.18
1639787779010,23.19
1639787779158,23.19
1639787779621,23.19
1639787779744,23.19
1639787779869,23.19
1639787810263,23.22
1639787813024,23.21
1639787813410,23.23
1639787816236,23.22
1639787816340,23.22
1639787817375,23.22
1639787821452,23.22
1639787821570,23.22
1639787821679,23.22
1639787821820,23.22
1639787821923,23.22
1639787822257,23.22
1639787823509,23.22
1639787825282,23.23
1639787827522,23.24
1639787827656,23.24
1639787832035,23.25
1639787835430,23.26
1639787837073,23.27
1639787841191,23.28
1639787841890,23.28
1639787846924,23.26
1639787852092,23.26
1639787852715,23.25
1639787855499,23.24
1639787855753,23.23
1639787857658,23.23
1639787857913,23.23
1639787858054,23.23
1639787862246,23.24
1639787863459,23.24
1639787863583,23.24
1639787868931,23.23
1639787873244,23.23
1639787883212,23.23
1639787888520,23.23
1639787894568,23.23
1639787901424,23.23
1639787906435,23.22
1639787906550,23.22
1639787908564,23.22
1639787908670,23.22
1639787908798,23.22
1639787908924,23.22
1639787909036,23.22
1639787909183,23.22
1639787909297,23.22
1639787909448,23.22
1639787909558,23.22
1639787909704,23.22
1639787909950,23.22
1639787910064,23.22
1639787910282,23.22
1639787910411,23.22
1639787910553,23.22
1639787912418,23.19
1639787914730,23.2
1639787917422,23.22
1639787917529,23.22
1639787921935,23.21
1639787922786,23.22
1639787942663,23.21
1639787954800,23.2
1639787957162,23.2
1639787959794,23.17
1639787959941,23.17
1639787964090,23.17
1639787976807,23.18
1639787979752,23.19
1639787986647,23.19
1639787994231,23.18
1639787994567,23.18
1639787996969,23.19
1639788003233,23.19
1639788004889,23.2
1639788005113,23.2
1639788006412,23.2
1639788006514,23.2
1639788006640,23.2
1639788008857,23.2
1639788009887,23.21
1639788010897,23.22
1639788017116,23.23
1639788027617,23.23
1639788028350,23.23
1639788028484,23.23
1639788033139,23.25
1639788033246,23.25
1639788033484,23.26
1639788034088,23.26
1639788054864,23.26
1639788054972,23.26
1639788062791,23.27
1639788064566,23.27
1639788068530,23.27
1639788070972,23.28
1639788072251,23.3
1639788087098,23.29
1639788093784,23.3
1639788093905,23.3
1639788096127,23.32
1639788096230,23.32
1639788097723,23.33
1639788100015,23.34
1639788101127,23.34
1639788101409,23.33
1639788101819,23.33
1639788105287,23.34
1639788106088,23.34
1639788107549,23.34
1639788112756,23.34
1639788112860,23.34
1639788119557,23.34
1639788123195,23.34
1639788124868,23.35
1639788128779,23.34
1639788140806,23.33
1639788140913,23.33
1639788141932,23.33
1639788142062,23.33
1639788142179,23.33
1639788142290,23.33
1639788142418,23.33
1639788142525,23.33
1639788142647,23.33
1639788142781,23.33
1639788146260,23.33
1639788147009,23.33
1639788147132,23.34
1639788147261,23.33
1639788147367,23.33
1639788147519,23.33
1639788147623,23.33
1639788148990,23.33
1639788149142,23.32
1639788152210,23.31
1639788152662,23.3
1639788156555,23.3
1639788156680,23.3
1639788157254,23.31
1639788158252,23.31
1639788158928,23.31
1639788166234,23.3
1639788183481,23.3
1639788185613,23.3
1639788189721,23.32
1639788194764,23.32
1639788220250,23.29
1639788220361,23.29
1639788223318,23.28
1639788226120,23.28
1639788235429,23.27
1639788243354,23.27
1639788245566,23.29
1639788247750,23.28
1639788253800,23.29
1639788260005,23.29
1639788275865,23.29
1639788279417,23.3
1639788279864,23.3
1639788281727,23.3
1639788291080,23.29
1639788303092,23.29
1639788305281,23.28
1639788305724,23.28
1639788313694,23.28
1639788316533,23.27
1639788323229,23.27
1639788333231,23.28
1639788337231,23.28
1639788337683,23.29
1639788338050,23.3
1639788345987,23.3
1639788346241,23.31
1639788361029,23.31
1639788366362,23.31
1639788366853,23.32
1639788369450,23.32
1639788371904,23.31
1639788373533,23.31
1639788384834,23.3
1639788412027,23.28
1639788414315,23.28
1639788421330,23.28
1639788422174,23.27
1639788434498,23.26
1639788434645,23.26
1639788444781,23.25
1639788455106,23.26
1639788463837,23.27
1639788468585,23.28
1639788468698,23.28
1639788470181,23.27
1639788473935,23.27
1639788483400,23.27
1639788484302,23.27
1639788498924,23.28
1639788499034,23.28
1639788502300,23.28
1639788506724,23.28
1639788511955,23.28
1639788526147,23.29
1639788534790,23.3
1639788535331,23.32
1639788535439,23.32
1639788537697,23.31
1639788538687,23.3
1639788543193,23.3
1639788552731,23.3
1639788552858,23.3
1639788568417,23.31
1639788588319,23.31
1639788599939,23.32
1639788603587,23.32
1639788606004,23.32
1639788606680,23.31
1639788607072,23.3
1639788615613,23.31
1639788616401,23.32
1639788616649,23.33
1639788616801,23.34
1639788617249,23.34
1639788618660,23.33
1639788618773,23.33
1639788630506,23.34
1639788645413,23.32
1639788646412,23.34
1639788646521,23.34
1639788650445,23.33
1639788650966,23.32
1639788657224,23.32
1639788660802,23.33
1639788661535,23.35
1639788661895,23.33
1639788677545,23.32
1639788697568,23.33
1639788703636,23.33
1639788723257,23.33
1639788730700,23.34
1639788734487,23.36
1639788736720,23.36
1639788737876,23.37
1639788746936,23.37
1639788751628,23.38
1639788758242,23.38
1639788767186,23.39
1639788767317,23.39
1639788769234,23.39
1639788771145,23.39
1639788777272,23.38
1639788781017,23.37
1639788783938,23.38
1639788791014,23.38
1639788791282,23.38
1639788796202,23.38
1639788801292,23.38
1639788803438,23.38
1639788811954,23.38
1639788812931,23.37
1639788832178,23.37
1639788832701,23.37
1639788843146,23.37
1639788848208,23.38
1639788860882,23.39
1639788895620,23.39
1639788898272,23.37
1639788903237,23.37
1639788904326,23.39
1639788904718,23.4
