1639441803403,17.968
1639441803819,17.964
1639441804976,17.964
1639441805554,17.98
1639441806344,17.976
1639441811421,17.986
1639441812961,17.99
1639441820236,17.988
1639441822261,17.993
1639441827618,17.994
1639441829365,17.994
1639441830521,17.996
1639441830758,17.99
1639441831462,17.997
1639441834847,17.988
1639441835296,17.983
1639441837459,17.987
1639441838303,17.991
1639441838445,17.993
1639441839303,18.006
1639441844413,18.004
1639441847258,17.993
1639441853946,18.003
1639441854342,18
1639441861207,17.983
1639441862258,17.983
1639441863006,17.973
1639441863986,17.963
1639441864792,17.961
1639441864925,17.959
1639441865399,17.955
1639441866575,17.959
1639441866679,17.965
1639441868483,17.969
1639441870548,17.983
1639441871458,17.989
1639441875349,17.993
1639441877237,18.001
1639441880437,17.992
1639441884738,18.001
1639441884948,18.004
1639441885782,18.006
1639441886265,18.01
1639441886662,18.013
1639441889539,18.011
1639441890884,18.012
1639441892856,18.015
1639441894476,18.018
1639441898320,18.018
1639441899953,18.009
1639441900066,18.015
1639441900422,18.018
1639441901241,18.015
1639441903390,18.016
1639441904668,18.019
1639441905157,18.02
1639441905636,18.027
1639441906337,18.021
1639441907146,18.027
1639441907361,18.027
1639441909306,18.024
1639441911573,18.03
1639441911678,18.046
1639441912384,18.05
1639441913406,18.048
1639441913783,18.046
1639441914440,18.045
1639441914927,18.052
1639441915190,18.052
1639441915939,18.056
1639441916151,18.062
1639441916258,18.066
1639441919720,18.075
1639441920552,18.069
1639441922829,18.066
1639441922946,18.063
1639441923485,18.058
1639441923603,18.054
1639441926502,18.063
1639441927846,18.056
1639441928578,18.054
1639441930096,18.053
1639441932254,18.053
1639441933555,18.054
1639441933788,18.053
1639441936560,18.052
1639441937571,18.048
1639441939052,18.048
1639441939490,18.058
1639441940613,18.055
1639441940995,18.06
1639441941460,18.07
1639441945158,18.07
1639441947525,18.072
1639441951456,18.081
1639441953489,18.084
1639441956458,18.082
1639441957018,18.085
1639441958840,18.089
1639441959582,18.094
1639441964021,18.098
1639441965608,18.1
1639441965734,18.1
1639441974372,18.092
1639441974473,18.09
1639441974696,18.091
1639441975329,18.085
1639441978756,18.082
1639441979327,18.084
1639441979440,18.089
1639441981859,18.087
1639441987846,18.097
1639441988825,18.092
1639441992821,18.082
1639441999235,18.09
1639441999945,18.085
1639442003491,18.076
1639442005864,18.085
1639442006426,18.088
1639442007298,18.096
1639442008740,18.097
1639442009763,18.094
1639442011346,18.094
1639442012927,18.098
1639442018694,18.096
1639442019400,18.096
1639442023348,18.092
1639442024501,18.097
1639442029014,18.095
1639442030104,18.089
1639442035321,18.087
1639442036055,18.084
1639442036170,18.091
1639442036277,18.095
1639442036494,18.096
1639442039004,18.096
1639442039359,18.105
1639442040206,18.109
1639442040342,18.109
1639442040746,18.104
1639442040854,18.104
1639442042739,18.091
1639442043995,18.091
1639442044978,18.091
1639442045124,18.089
1639442045708,18.085
1639442049725,18.063
1639442049850,18.057
1639442050318,18.05
1639442050984,18.048
1639442051110,18.049
1639442054500,18.054
1639442054602,18.055
1639442057264,18.051
1639442057368,18.051
1639442058070,18.039
1639442065531,18.037
1639442066151,18.032
1639442066302,18.032
1639442066924,18.027
1639442068014,18.024
1639442068145,18.025
1639442069382,18.017
1639442070632,18.013
1639442073601,18.016
1639442075392,18.025
1639442077335,18.037
1639442079899,18.044
1639442080174,18.047
1639442086046,18.038
1639442089570,18.044
1639442089678,18.045
1639442090596,18.046
1639442092194,18.039
1639442097269,18.034
1639442099776,18.053
1639442100032,18.055
1639442101144,18.061
1639442102564,18.06
1639442106209,18.058
1639442107058,18.066
1639442107165,18.067
1639442107426,18.072
1639442108069,18.073
1639442108509,18.076
1639442109547,18.079
1639442110366,18.076
1639442111237,18.071
1639442116150,18.077
1639442117951,18.084
1639442118194,18.081
1639442122997,18.089
1639442124317,18.098
1639442127325,18.105
1639442127807,18.11
1639442128484,18.123
1639442128612,18.125
1639442128822,18.126
1639442129422,18.127
1639442130443,18.134
1639442130999,18.133
1639442132301,18.133
1639442132557,18.124
1639442134343,18.133
1639442135568,18.138
1639442136820,18.142
1639442136922,18.15
1639442137030,18.154
1639442137452,18.156
1639442137590,18.156
1639442138491,18.157
1639442139531,18.16
1639442139643,18.169
1639442140654,18.169
1639442140871,18.164
1639442141496,18.151
1639442141723,18.151
1639442142673,18.144
1639442142925,18.143
1639442144343,18.139
1639442144569,18.138
1639442148090,18.142
1639442151495,18.157
1639442151828,18.155
1639442151962,18.155
1639442152643,18.155
1639442153800,18.145
1639442155761,18.154
1639442158470,18.158
1639442158611,18.159
1639442159492,18.154
1639442160399,18.151
1639442161152,18.145
1639442163791,18.145
1639442164004,18.151
1639442164354,18.152
1639442169645,18.154
